id,handle,created_at,text,cleaned_text
1141368848874004480,Navien_Maniam,2019-06-19 15:35:13,We can all agree on the movie Aladdin is nothing special but the song “Speechless” is da bomb bomb bombbbb,agree movie aladdin nothing special song speechless da bomb bomb bombbbb
1141364860669833216,FeedListener,2019-06-19 15:19:22,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/B3amb0nj7C #Music #Video",naomi scott speechless aladdinofficial lyric video music video
1141364198603206656,thisisPOPTOP,2019-06-19 15:16:45,"🎤 🎧 Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/eJMWFlFY3e DisneyMusicVEVO",naomi scott speechless aladdinofficial lyric video disneymusicvevo
1141364003534528512,andiaspie,2019-06-19 15:15:58,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/77zJJqo2r3 via @YouTube",naomi scott speechless aladdinofficial lyric video via
1141359792189071362,janismlouise,2019-06-19 14:59:14,psttt @LittleMix make Jade sing Speechless from Aladdin,psttt make jade sing speechless aladdin
1141358064831991815,JoseMau99078102,2019-06-19 14:52:22,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/owldrCDG42 via @YouTube #NaomiScott -… https://t.co/MXpdDzYbLB",naomi scott speechless aladdinofficial lyric video via naomiscott
1141357197319794691,floreanti,2019-06-19 14:48:55,All I know is I won't go speechless #Aladdin  https://t.co/m95Bxv6OUm,know wont go speechless aladdin
1141356240381120515,sliver316,2019-06-19 14:45:07,#Aladdin  Naomi Scott #Speechless Official Lyric Video https://t.co/7MaKH9YVTg,aladdin naomi scott speechless official lyric video
1141355977054158849,meowko7,2019-06-19 14:44:04,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/8ogKivJjbx via @YouTube",naomi scott speechless aladdinofficial lyric video via
1141355504825802753,babypigheaven,2019-06-19 14:42:12,I think I know now why I liked this song ~ the meaning of the lyrics! 😍💛#Speechless #Aladdin https://t.co/YiHZwu9c68,think know liked song meaning lyrics speechless aladdin
1141350310222319618,xi4yu,2019-06-19 14:21:33,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video)

https://t.co/xuxO8vAAFz",naomi scott speechless aladdinofficial lyric video
